TITLE = "Visualization of the solution"
VARIABLES = "x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
ZONE NODES= 10164, ELEMENTS= 19943, DATAPACKING=POINT, ZONETYPE=FEQUADRILATERAL
4.366132e-03	2.043664e-01	2.095000e+02	1.033383e+04	-2.699491e-09	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	1.306375e-12	
9.951083e-01	6.504298e-03	1.141164e+02	6.451314e+03	-1.843559e+03	6.548437e+07	7.351094e+05	6.407962e+02	1.199247e+00	-3.341534e-01	
9.956284e-01	9.956243e-01	2.095000e+02	1.033383e+04	-1.582893e-05	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	9.487426e-10	
4.376141e-03	9.956289e-01	2.095000e+02	1.033383e+04	-2.329411e-11	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	5.481294e-15	
4.915931e-01	5.709444e-01	2.095000e+02	1.033383e+04	-5.954424e-05	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	-8.943380e-09	
5.002149e-01	5.701098e-01	2.095000e+02	1.033383e+04	-6.472095e-05	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	-9.550559e-09	
5.100567e-01	5.697911e-01	2.095000e+02	1.033383e+04	-6.773000e-05	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	-9.835826e-09	
5.181391e-01	5.703981e-01	2.095000e+02	1.033383e+04	-6.574607e-05	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	-9.579493e-09	
5.241766e-01	5.677162e-01	2.095000e+02	1.033383e+04	-5.834876e-05	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	-8.210105e-09	
5.306133e-01	5.696717e-01	2.095000e+02	1.033383e+04	-4.924997e-05	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	-6.842137e-09	
5.391563e-01	5.680013e-01	2.095000e+02	1.033383e+04	-1.663558e-05	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	-1.751593e-09	
5.511995e-01	5.668739e-01	2.095000e+02	1.033383e+04	5.559163e-05	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	8.301073e-09	
5.600939e-01	5.702634e-01	2.095000e+02	1.033383e+04	8.399057e-05	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	1.233234e-08	
5.613826e-01	5.630233e-01	2.095000e+02	1.033383e+04	1.442263e-04	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	2.187946e-08	
5.678591e-01	5.686232e-01	2.095000e+02	1.033383e+04	1.437689e-04	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	2.141386e-08	
5.691817e-01	5.615719e-01	2.095000e+02	1.033383e+04	1.839997e-04	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	2.860838e-08	
4.261331e-01	5.761463e-01	2.095000e+02	1.033383e+04	-2.699146e-05	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	-5.110168e-09	
4.347873e-01	5.709142e-01	2.095000e+02	1.033383e+04	-3.747410e-05	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	-6.606209e-09	
4.369651e-01	5.782604e-01	2.095000e+02	1.033383e+04	-3.302443e-05	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	-5.927342e-09	
4.450678e-01	5.799455e-01	2.095000e+02	1.033383e+04	-3.648594e-05	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	-6.395106e-09	
4.451199e-01	5.715364e-01	2.095000e+02	1.033383e+04	-4.319666e-05	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	-7.359141e-09	
4.534037e-01	5.781265e-01	2.095000e+02	1.033383e+04	-4.216849e-05	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	-7.133780e-09	
4.573101e-01	5.692745e-01	2.095000e+02	1.033383e+04	-4.847951e-05	1.207072e+08	8.202730e+05	6.514396e+02	1.700000e+00	-7.791674e-09	
